1.6538 	WARNING 	We strongly recommend you activate the PTB sound engine in PsychoPy prefs as the preferred audio engine. Its timing is vastly superior. Your prefs are currently set to use ['sounddevice', 'PTB', 'pyo', 'pygame'] (in that order).
8.8679 	WARNING 	User requested fullscreen with size [1024  768], but screen is actually [2256, 1504]. Using actual size
10.9568 	EXP 	Created window1 = Window(allowGUI=False, allowStencil=False, args=UNKNOWN, autoLog=True, bitsMode=UNKNOWN, blendMode='avg', bpc=(8, 8, 8), color=array([0., 0., 0.]), colorSpace='rgb', depthBits=8, fullscr=<method-wrapper '__getattribute__' of attributeSetter object at 0x0000023CA4863240>, gamma=None, gammaErrorPolicy='raise', kwargs=UNKNOWN, lms=UNKNOWN, monitor=<psychopy.monitors.calibTools.Monitor object at 0x0000023CA466A940>, multiSample=False, name='window1', numSamples=2, pos=[0.0, 0.0], screen=0, size=array([2256, 1504]), stencilBits=0, stereo=False, units='height', useFBO=True, useRetina=False, viewOri=0.0, viewPos=None, viewScale=None, waitBlanking=True, winType='pyglet')
10.9582 	EXP 	window1: mouseVisible = True
10.9583 	EXP 	window1: recordFrameIntervals = False
11.1102 	EXP 	window1: recordFrameIntervals = True
11.2946 	EXP 	window1: recordFrameIntervals = False
11.6942 	EXP 	Created InstructionTxt = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoLog=True, bold=False, color='white', colorSpace='named', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.04, italic=False, languageStyle='LTR', name='InstructionTxt', opacity=1.0, ori=0, pos=array([0., 0.]), rgb=array([255., 255., 255.]), text=str(...), units='height', win=Window(...), wrapWidth=1)
11.7054 	EXP 	Created text = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoLog=True, bold=False, color='white', colorSpace='named', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.04, italic=False, languageStyle='LTR', name='text', opacity=1.0, ori=0, pos=array([0., 0.]), rgb=array([255., 255., 255.]), text=str(...), units='height', win=Window(...), wrapWidth=1)
11.8724 	EXP 	Sound Music set volume 0.300
11.8775 	EXP 	Created StartTxt = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoLog=True, bold=False, color='white', colorSpace='named', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.04, italic=False, languageStyle='LTR', name='StartTxt', opacity=1.0, ori=0, pos=array([0., 0.]), rgb=array([255., 255., 255.]), text='We will now begin the task', units='height', win=Window(...), wrapWidth=1)
11.8891 	EXP 	Created no3 = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoLog=True, bold=False, color='white', colorSpace='named', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='no3', opacity=1.0, ori=0, pos=array([0., 0.]), rgb=array([255., 255., 255.]), text='3', units='height', win=Window(...), wrapWidth=1)
11.8932 	EXP 	Created no2 = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoLog=True, bold=False, color='white', colorSpace='named', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='no2', opacity=1.0, ori=0, pos=array([0., 0.]), rgb=array([255., 255., 255.]), text='2', units='height', win=Window(...), wrapWidth=1)
11.8975 	EXP 	Created no1 = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoLog=True, bold=False, color='white', colorSpace='named', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='no1', opacity=1.0, ori=0, pos=array([0., 0.]), rgb=array([255., 255., 255.]), text='1', units='height', win=Window(...), wrapWidth=1)
11.9038 	EXP 	Created Question = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoLog=True, bold=False, color='white', colorSpace='named', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.04, italic=False, languageStyle='LTR', name='Question', opacity=1.0, ori=0, pos=array([0., 0.]), rgb=array([255., 255., 255.]), text='What is this sound?\n', units='height', win=Window(...), wrapWidth=1)
11.9808 	EXP 	window1: mouseVisible = True
12.0032 	EXP 	Created ClickTheButton = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoLog=True, bold=False, color='white', colorSpace='named', contrast=1.0, depth=-3.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.025, italic=False, languageStyle='LTR', name='ClickTheButton', opacity=1.0, ori=0, pos=array([ 0.  , -0.03]), rgb=array([255., 255., 255.]), text="Click 'Submit' to continue.", units='height', win=Window(...), wrapWidth=1)
12.0033 	EXP 	Sound SoundItem set volume 1.000
12.0132 	EXP 	Created ItemNo = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoLog=True, bold=False, color='white', colorSpace='named', contrast=1.0, depth=-5.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.04, italic=False, languageStyle='LTR', name='ItemNo', opacity=1.0, ori=0, pos=array([0.  , 0.45]), rgb=array([255., 255., 255.]), text='default text', units='height', win=Window(...), wrapWidth=1)
12.0646 	EXP 	Created ThankyouMssg = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoLog=True, bold=False, color='white', colorSpace='named', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.04, italic=False, languageStyle='LTR', name='ThankyouMssg', opacity=1.0, ori=0, pos=array([0., 0.]), rgb=array([255., 255., 255.]), text=str(...), units='height', win=Window(...), wrapWidth=1)
12.0993 	EXP 	ResponseBox: autoLog = True
12.0993 	EXP 	Submit: autoLog = True
12.0993 	EXP 	InstructionTxt: autoDraw = True
13.0866 	DATA 	Keypress: space
13.0946 	EXP 	ResponseBox: text = 'default text '
13.1764 	EXP 	InstructionTxt: autoDraw = False
13.1764 	EXP 	text: autoDraw = True
14.0214 	DATA 	Keypress: space
14.0280 	EXP 	text: autoDraw = False
14.0280 	EXP 	StartTxt: autoDraw = True
14.0280 	EXP 	ResponseBox: text = 'default text  '
16.1219 	EXP 	Imported GuessSounds_conditions.xlsx as conditions, 100 conditions, 2 params
16.1272 	EXP 	Created sequence: random, trialTypes=100, nReps=1, seed=None
16.1276 	EXP 	New trial (rep=0, index=0): OrderedDict([('SoundFiles', 'Initial/NoRepeat/Sax_A.wav'), ('Type', 'NoRepeat')])
16.1345 	EXP 	StartTxt: autoDraw = False
16.1345 	EXP 	no3: autoDraw = True
17.0473 	EXP 	no3: autoDraw = False
17.0473 	EXP 	no2: autoDraw = True
18.0436 	EXP 	no2: autoDraw = False
18.0436 	EXP 	no1: autoDraw = True
19.1046 	EXP 	no1: autoDraw = False
19.1046 	EXP 	ResponseBox: text = '\n\n'
19.1046 	EXP 	ItemNo: text = '1/60'
19.1046 	EXP 	Question: autoDraw = True
19.1046 	EXP 	ResponseBox: autoDraw = True
19.1046 	EXP 	ClickTheButton: autoDraw = True
19.1046 	EXP 	ItemNo: autoDraw = True
19.1046 	EXP 	Submit: autoDraw = True
20.9043 	DATA 	Mouse: Left button down, pos=(1118,186)
20.9403 	EXP 	New trial (rep=0, index=1): OrderedDict([('SoundFiles', 'Initial/Doubled/Siren_A.wav'), ('Type', 'Doubled')])
20.9499 	EXP 	Question: autoDraw = False
20.9499 	EXP 	ResponseBox: autoDraw = False
20.9499 	EXP 	ClickTheButton: autoDraw = False
20.9499 	EXP 	ItemNo: autoDraw = False
20.9499 	EXP 	Submit: autoDraw = False
20.9499 	EXP 	ResponseBox: text = 'default text'
20.9499 	EXP 	no3: autoDraw = True
21.1317 	DATA 	Mouse:  Left button up, pos=(1118,186)
21.9601 	EXP 	no3: autoDraw = False
21.9601 	EXP 	no2: autoDraw = True
22.9601 	EXP 	no2: autoDraw = False
22.9601 	EXP 	no1: autoDraw = True
24.0143 	EXP 	no1: autoDraw = False
24.0143 	EXP 	ResponseBox: text = '\n\n'
24.0143 	EXP 	ItemNo: text = '2/60'
24.0143 	EXP 	Question: autoDraw = True
24.0143 	EXP 	ResponseBox: autoDraw = True
24.0143 	EXP 	ClickTheButton: autoDraw = True
24.0143 	EXP 	ItemNo: autoDraw = True
24.0143 	EXP 	Submit: autoDraw = True
24.8151 	DATA 	Mouse: Left button down, pos=(1118,186)
24.8353 	EXP 	New trial (rep=0, index=2): OrderedDict([('SoundFiles', 'Initial/Repeat/Printer.wav'), ('Type', 'Repeat')])
24.8442 	EXP 	Question: autoDraw = False
24.8442 	EXP 	ResponseBox: autoDraw = False
24.8442 	EXP 	ClickTheButton: autoDraw = False
24.8442 	EXP 	ItemNo: autoDraw = False
24.8442 	EXP 	Submit: autoDraw = False
24.8442 	EXP 	ResponseBox: text = 'default text'
24.8442 	EXP 	no3: autoDraw = True
25.0484 	DATA 	Mouse:  Left button up, pos=(1118,186)
25.8433 	EXP 	no3: autoDraw = False
25.8433 	EXP 	no3: autoDraw = False
25.8433 	EXP 	no2: autoDraw = True
26.8435 	EXP 	no2: autoDraw = False
26.8435 	EXP 	no2: autoDraw = False
26.8435 	EXP 	no1: autoDraw = True
27.9048 	EXP 	no1: autoDraw = False
27.9048 	EXP 	no1: autoDraw = False
27.9048 	EXP 	ResponseBox: text = '\n\n'
27.9048 	EXP 	ItemNo: text = '3/60'
27.9048 	EXP 	Question: autoDraw = True
27.9048 	EXP 	ResponseBox: autoDraw = True
27.9048 	EXP 	ClickTheButton: autoDraw = True
27.9048 	EXP 	ItemNo: autoDraw = True
27.9048 	EXP 	Submit: autoDraw = True
29.6484 	DATA 	Mouse: Left button down, pos=(1118,186)
29.6688 	EXP 	New trial (rep=0, index=3): OrderedDict([('SoundFiles', 'Test/Foils/Airhorn.wav'), ('Type', 'New')])
29.6778 	EXP 	Question: autoDraw = False
29.6778 	EXP 	ResponseBox: autoDraw = False
29.6778 	EXP 	ClickTheButton: autoDraw = False
29.6778 	EXP 	ItemNo: autoDraw = False
29.6778 	EXP 	Submit: autoDraw = False
29.6778 	EXP 	ResponseBox: text = 'default text'
29.6778 	EXP 	no3: autoDraw = True
29.8656 	DATA 	Mouse:  Left button up, pos=(1118,186)
30.6934 	EXP 	no3: autoDraw = False
30.6934 	EXP 	no2: autoDraw = True
31.6932 	EXP 	no2: autoDraw = False
31.6932 	EXP 	no1: autoDraw = True
32.7670 	EXP 	no1: autoDraw = False
32.7670 	EXP 	ResponseBox: text = '\n\n'
32.7670 	EXP 	ItemNo: text = '4/60'
32.7670 	EXP 	Question: autoDraw = True
32.7670 	EXP 	ResponseBox: autoDraw = True
32.7670 	EXP 	ClickTheButton: autoDraw = True
32.7670 	EXP 	ItemNo: autoDraw = True
32.7670 	EXP 	Submit: autoDraw = True
33.0765 	DATA 	Keypress: escape
33.5549 	EXP 	window1: mouseVisible = True
